affiliation,num_papers,num_authors,is_chinese_affiliation
"VinAI Research, Vietnam",1,3,False
"VinAI Research, Vietnam; Posts & Telecom. Institute of Tech., Vietnam",1,1,False
VinAI Research; Posts & Telecommunications Inst. of Tech.,1,1,False
VinAI Research; University of Oregon,1,1,False
VinUniversity,1,2,False
Vipshop,1,1,False
"Venus Team, AntGroup",1,11,False
"Vellore Institute of Technology (VIT) Chennai, India",1,1,False
"VISTEC, Thailand",1,2,False
Vector Institute; University of Toronto,1,3,False
"VITA Lab, EPFL, Lausanne, Switzerland",1,3,False
"VITA Lab, EPFL, Switzerland",1,2,False
VITA@EPFL,1,5,False
VLMEvalKit Team,1,30,False
VMware Research,1,1,False
Valeo.ai,1,2,False
"Valeo.ai, Paris, France",1,2,False
"Valeo.ai, Paris, France; Sorbonne Université, CNRS, ISIR, F-75005 Paris, France",1,2,False
Valeo.ai; FEE CTU; CIIRC CTU Prague,1,1,False
"Valeo.ai; Sorbonne Université, CNRS, ISIR, F-75005 Paris, France",1,1,False
Valori Kernel Project; Independent Researcher,1,1,False
Vanderbilt,1,1,False
"Vanderbilt University, Nashville, Tennessee",1,4,False
Vanderbilt University; Vanderbilt University Medical Center,1,1,False
Vantager,1,1,False
"Vector Institute for Artificial Intelligence, MaRS Centre, Toronto, ON M5G 1L7, Canada",1,3,False
"Vector Institute, Canada; York University, Canada",1,2,False
"Vector Institute, Toronto Canada",1,1,False
Vector Institute; Dalhousie University,1,1,False
UC Berkeley; Adobe,1,1,False
"UC Berkeley, UCSF",1,1,False
Shanghai Artificial Intelligence Laboratory; Peking University,1,7,True
Stanford University; Caltech,1,1,False
"Stanford University, Stanford, CA; Schmidt Sciences, New York, NY",1,1,False
"Stanford University, Stanford, United States of America",1,4,False
"Stanford University, USA; Computational Design Institute, USA",1,1,False
"Stanford University, USA; Pika Labs, USA",1,1,False
"Stanford University, United States of America",1,2,False
"Stanford University/Amazon Gen AI, CA, USA",1,1,False
Stanford University; Allen Institute for AI; Contextual AI,1,1,False
Stanford University; Amazon AI,1,1,False
Stanford University; Amazon GenAI; University of Dhaka,1,1,False
Stanford University; Chan Zuckerberg Biohub Network; KTH Royal Institute of Technology,1,1,False
Stanford University; Microsoft Research,1,1,False
Stanford University; Coactive AI,1,1,False
Stanford University; Columbia University; J.P. Morgan AI Research,1,1,False
Stanford University; Georgia Institute of Technology,1,1,False
Stanford University; HOPPR,1,1,False
Stanford University; Hugging Face,1,1,False
Stanford University; KTH Royal Institute of Technology; Chan Zuckerberg Biohub Network,1,1,False
Stanford University; Kumo.AI,1,1,False
Stanford University; Lund University,1,1,False
Stanford University; Massachusetts Institute of Technology,1,1,False
"Stanford University, Stanford, CA",1,5,False
"Stanford University, Stanford CA, 94305",1,1,False
"Stanford University, Palo Alto, USA; Department of Computer Science, University of Wisconsin-Madison, Madison, USA",1,1,False
"Stanford University, Georgia Institute of Technology",1,2,False
"Stanford Center for Biomedical Informatics Research, Stanford University, Stanford, CA, USA",1,4,False
"Stanford Center for Biomedical Informatics Research, Stanford University, Stanford, CA, USA; Clinical Excellence Research Center, Stanford School of Medicine, Stanford, CA, USA",1,1,False
"Stanford Center for Biomedical Informatics Research, Stanford University, Stanford, CA, USA; Department of Medicine, Stanford School of Medicine, Stanford, CA, USA",1,1,False
"Stanford Center for Biomedical Informatics Research, Stanford University, Stanford, CA, USA; Human-Centered Artificial Intelligence Institute, Stanford University, Stanford, CA, USA; Division of Hospital Medicine, Stanford University, Stanford, CA, USA; Clinical Excellence Research Center, Stanford School of Medicine, Stanford, CA, USA",1,1,False
Stanford Computer Science,1,5,False
"Stanford Mussallem Center for Biodesign, Stanford University, USA",1,3,False
"Stanford Mussallem Center for Biodesign, Stanford University, USA; Agentic Systems Lab, ETH Zurich, Switzerland",1,2,False
"Stanford Mussallem Center for Biodesign, Stanford University, USA; Centre for Digital Health Interventions, ETH Zurich, Switzerland; Agentic Systems Lab, ETH Zurich, Switzerland",1,1,False
"Stanford NLP Group, Stanford University, 353 Jane Stanford Way, Stanford CA 94305-9035, U.S.A.",1,3,False
Stanford NeuroAI Lab,1,1,False
Stanford Univerity,1,5,False
Stanford University Department of Aeronautics and Astronautics,1,3,False
Stanford University Department of Mechanical Engineering,1,1,False
Stanford University School of Medicine,1,3,False
"Stanford University, Amazon GenAI, James Silberrad Brown Center for Artificial Intelligence",1,1,False
"Stanford University, CA 94305, USA",1,3,False
"Stanford University, CA, USA; NVIDIA, CA, USA",1,1,False
"Stanford University, California, USA",1,5,False
"Stanford University, California, USA; NVIDIA Research, California, USA",1,1,False
Stanford University; Meta Superintelligence Labs,1,1,False
"Stanford University; Microsoft Research, Redmond",1,3,False
"Sorbonne Université, CNRS, ISIR, 75005 Paris, France; Criteo AI Lab, Paris, France",1,1,False
"State Key Lab of CAD and CG, Zhejiang University; Microsoft Research Asia",1,1,True
State Key Lab for General Artificial Intelligence,1,1,False
"State Key Lab of AI Safety, Institute of Computing Technology, CAS, China",1,1,True
"State Key Lab of AI Safety, Institute of Computing Technology, CAS, China; University of Chinese Academy of Sciences, China",1,4,True
"State Key Lab of CAD & CG, Zhejiang University",1,2,True
"State Key Lab of CAD & CG, Zhejiang University and Microsoft Research Asia, China",1,1,True
"State Key Lab of CAD & CG, Zhejiang University, China",1,1,True
"State Key Lab of CAD and CG, Zhejiang University",1,1,True
"State Key Lab of CAD and CG, Zhejiang University, China",1,2,True
"State Key Lab of CAD and CG, Zhejiang University, Hangzhou, China",1,2,True
"State Key Lab of CAD&CG, Zhejiang University, China",1,2,True
Stanford University; Microsoft Spatial AI Lab,1,1,False
"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China",1,7,True
"State Key Lab of CAD&CG, Zhejiang University; Shandong University",1,1,True
"State Key Lab of CAD&CG, Zhejiang University; ZJU-SenseTime Joint Lab of 3D Vision",1,6,True
"State Key Lab of Computer Architecture, Institute of Computing Technology, Chinese Academy of Sciences (ICT/CAS)",1,2,True
"State Key Lab of General AI, School of Intelligence Science and Technology, Peking University",1,2,True
"State Key Lab of Novel Software Technology, Nanjing University, Nanjing, China",1,2,True
"State Key Lab of Novel Software Technology, Nanjing University, Nanjing, China; Shanghai AI Lab, Shanghai, China",1,1,True
"State Key Lab of Novel Software Technology, Nanjing University; Shanghai Artificial Intelligence Laboratory",1,2,True
"State Key Lab of Processors, Institute of Computing Technology, CAS",1,10,False
Stanford; Databricks,1,1,False
Stanford; CUHK,1,1,False
Stanford University; [Google] Intrinsic,1,1,False
Stanford University; University of Zurich; University Hospital Zurich,1,1,False
Stanford University; NVIDIA,1,1,False
Stanford University; NYU Shanghai,1,1,True
Stanford University; OpenAI,1,1,False
Stanford University; Panasonic R&D Company of America,1,1,False
Stanford University; Shanghai Jiao Tong University,1,1,True
Stanford University; Snap Inc.,1,1,False
Stanford University; Snorkel AI,1,1,False
Stanford University; SynthLabs.ai,1,1,False
Stanford University; Texas A&M University,1,1,False
Stanford University; The Chinese University of Hong Kong,1,1,True
Stanford University; The Hong Kong University of Science and Technology,1,1,False
Stanford University; The University of Illinois Urbana-Champaign,1,1,False
Stanford University; Toyota Research Institute,1,1,False
Stanford University; UC Berkeley,1,1,False
Stanford University; UC San Diego,1,1,False
Stanford University; UT Austin,1,1,False
Stanford University; University of Maryland,1,1,False
Stanford University; University of Southern California,1,1,False
Stanford University; University of Toronto,1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Radiology, University Hospital Zurich, Zürich, Switzerland",1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Radiology, Stanford University, Stanford, CA, USA; Department of Computer Science, Stanford University, Stanford, CA, USA",1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Radiology, Stanford University, Stanford, CA, USA; Department of Biomedical Data Science, Stanford University, Stanford, CA, USA; Department of Medicine, Stanford University, Stanford, CA, USA",1,1,False
Southern University of Science and Technology; Microsoft Research,1,1,False
"Southeast University; Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications (Southeast University), Ministry of Education, China",1,2,True
"Southeast University; Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications (Southeast University), Ministry of Education, China; WeChat Vision, Tencent Inc.",1,1,True
Southeast University; MBZUAI,1,1,True
Southeast University; Monash University; Xiaohongshu Inc.,1,1,True
Southeast University; StepFun,1,1,True
"Southern Cross University, Australia",1,1,False
"Southern Cross University, Gold Coast, Australia",1,1,False
"Southern University of Science and Technology, ShenZhen, China",1,1,True
Southern University of Science and Technology; Hong Kong University of Science and Technology,1,1,False
"Southern University of Science and Technology; Tencent AI Lab, Shenzhen, China; University of Rochester",1,1,True
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Radiology, Stanford University, Stanford, CA, USA; Department of Biomedical Data Science, Stanford University, Stanford, CA, USA",1,1,False
Southern University of Science and Technology; The Hong Kong University of Science and Technology,1,1,False
Southern University of Science and Technology; The University of Hong Kong,1,1,False
Southwestern University of Finance and Economics; Artificial Intelligence and Digital Finance Key Laboratory of Sichuan Province,1,2,False
Southwestern University of Finance and Economics; Shanghai Jiao Tong University,1,1,True
Southwestern University of Finance and Economics; The University of Hong Kong; Artificial Intelligence and Digital Finance Key Laboratory of Sichuan Province,1,1,False
SpAItial,1,1,False
Space Research Institute NASU-SSAU,1,1,False
Space Research Institute NASU-SSAU; National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”,1,3,False
"Space Telescope Science Institute, United States",1,1,False
"Southeast University, Shenzhen, China",1,1,True
"Southeast University, Nanjing, China; Shenzhen Loop Area Institute, Shenzhen, China",1,1,True
South China University of Techonology,1,1,True
South China University of Technology; Westlake University,1,3,True
"Sorbonne Université, CNRS, ISIR, F-75005 Paris, France; Thales, TSGF, cortAIx Labs, France",1,1,False
"Sorbonne Université, CNRS, ISIR, F-75005 Paris, France; Valeo.ai",1,2,False
"Sorbonne Université, CNRS, ISIR, France",1,1,False
"Sorbonne Université, Paris, France; Inria, Paris, France",1,1,False
"Sorbonne Université, Valeo.ai",1,1,False
"Sorbonne Université; INRIA Paris; 48 rue Barrault, Paris 75013, France",1,3,False
Soul AI,1,5,False
"Soul AI Lab, China",1,11,True
"Soul AI Lab, China; Audio, Speech and Language Processing Group (ASLP@NPU), Northwestern Polytechnical University, Xi’an, China",1,2,True
"Soul AI Lab, China; Audio-Visual Cognitive Computing Team, Tianjin University, Tianjin, China",1,1,True
"Soul AI; ICT, Chinese Academy of Sciences",1,1,True
"SoundFood s.r.l., Terni, Italy",1,1,False
"South China University of Technology, Guangzhou, China",1,1,True
South China University of Technology; INTSIG-SCUT Joint Lab on Document Analysis and Recognition; SCUT-Zhuhai Institute of Modern Industrial Innovation,1,1,True
"South China University of Technology; Institute for Infocomm Research (I2R), A*STAR",1,1,True
South China University of Technology; JD Explore Academy,1,1,True
"South China University of Technology; Platform of AI (PAI), Alibaba Group",1,1,True
South China University of Technology; StepFun,1,1,True
"South China University of Technology; WeChat Vision, Tencent Inc.",1,1,True
"Spatial Intelligence Group, The Hong Kong Polytechnic University",1,2,False
SpectacularAI,1,1,False
"Speech, Audio & Music Intelligence (SAMI) Group, ByteDance Inc.",1,3,True
SqueezeBits; POSTECH,1,1,False
Srinakharinwirot University,1,1,False
St. Luke's Medical Center,1,1,False
"St. Petersburg Department of the Steklov Institute of Mathematics, St. Petersburg",1,1,False
"St. Petersburg State University, St. Petersburg",1,1,False
"St. Petersburg State University, St. Petersburg; St. Petersburg Department of the Steklov Institute of Mathematics, St. Petersburg",1,1,False
"Stability AI, Applied Research",1,8,False
"Stability AI, London, UK",1,1,False
Stability AI; Medical AI Research Center (MedARC),1,1,False
Stability AI; Medical AI Research Center (MedARC); Princeton Neuroscience Institute,1,1,False
Stability AI; Northeastern University,1,1,False
Stability AI; University of Illinois Urbana-Champaign,1,1,False
"Standard Chartered Bank, EC2V 5DD London, U.K.",1,1,False
Standford University,1,1,False
"Stanford Biophysics Program, Stanford School of Medicine",1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA",1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Computer Science, Stanford University, Stanford, CA, USA",1,1,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Electrical Engineering, Stanford University, Stanford, CA, USA",1,2,False
"Stanford Center for Artificial Intelligence in Medicine and Imaging, Stanford University, Palo Alto, CA, USA; Department of Radiology, Stanford University, Stanford, CA, USA",1,6,False
